type,start_point,end_point,hex_code,d_code
entry,004012C5,004012C7,"['FF', 'E0']","['jmp eax ', 'None', '_atexit endp ', 'None', 'None']"
entry,004012C7,004012D0,"['89', 'F6', '8D', 'BC', '27', '00', '00', '00', '00']",['align 10h ']
gap,004012D0,004012D5,"['A1', '10', 'E1', '44', '00']","['None', 'None', 'None', 'None', 'None', 'public __onexit ', '__onexit proc near ', 'None', 'mov eax, ds:__imp___onexit ']"
entry,004012D5,004012D7,"['FF', 'E0']","['jmp eax ', 'None', '__onexit endp ', 'None', 'None']"
entry,004012D7,004012E0,"['90', '90', '90', '90', '90', '90', '90', '90', '90']",['align 10h ']
gap,004012E0,004012E6,"['8B', '0D', '0C', '20', '40', '00']","['None', 'None', 'None', 'None', 'public ___gcc_register_frame ', '___gcc_register_frame proc near  ', 'None', 'lpModuleName = dword ptr -1Ch ', 'lpProcName = dword ptr -18h ', 'None', 'mov ecx, _data ']"
entry,004012E6,004012E8,"['85', 'C9']","['test ecx, ecx ']"
entry,004012E8,004012EA,"['74', '38']",['jz short locret_401322 ']
entry,004012EA,004012EB,['55'],['push ebp ']
entry,004012EB,004012ED,"['89', 'E5']","['mov ebp, esp ']"
entry,004012ED,004012F0,"['83', 'EC', '18']","['sub esp, 18h ']"
entry,004012F0,004012F7,"['C7', '04', '24', '00', '30', '40', '00']","['mov [esp+1Ch+lpModuleName], offset ModuleName  ']"
entry,004012F7,004012FC,"['E8', 'B4', '09', '00', '00']",['call _GetModuleHandleA@4  ']
entry,004012FC,004012FD,['52'],['push edx ']
entry,004012FD,004012FF,"['85', 'C0']","['test eax, eax ']"
entry,004012FF,00401301,"['74', '23']",['jz short loc_401324 ']
entry,00401301,00401309,"['C7', '44', '24', '04', '0E', '30', '40', '00']","['mov [esp+1Ch+lpProcName], offset ProcName  ']"
entry,00401309,0040130C,"['89', '04', '24']","['mov [esp+1Ch+lpModuleName], eax  ']"
entry,0040130C,00401311,"['E8', 'A7', '09', '00', '00']",['call _GetProcAddress@8  ']
entry,00401311,00401314,"['83', 'EC', '08']","['sub esp, 8 ']"
gap,00401314,00401316,"['85', 'C0']","['None', 'loc_401314:  ', 'test eax, eax ']"
entry,00401316,00401318,"['74', '09']",['jz short locret_401321 ']
entry,00401318,0040131F,"['C7', '04', '24', '0C', '20', '40', '00']","['mov [esp+1Ch+lpModuleName], offset _data ']"
entry,0040131F,00401321,"['FF', 'D0']",['call eax ']
gap,00401321,00401322,['C9'],"['None', 'locret_401321:  ', 'leave ']"
gap,00401322,00401323,['C3'],"['None', 'locret_401322:  ', 'retn ', 'None']"
entry,00401323,00401324,['90'],['align 4 ']
gap,00401324,00401329,"['B8', '00', '00', '00', '00']","['None', 'loc_401324:  ', 'mov eax, 0 ']"
entry,00401329,0040132B,"['EB', 'E9']","['jmp short loc_401314 ', '___gcc_register_frame endp ', 'None', 'None']"
entry,0040132B,0040132C,['90'],['align 4 ']
gap,0040132C,0040132D,['55'],"['None', 'None', 'None', 'None', 'None', 'None', 'public ___gcc_deregister_frame ', '___gcc_deregister_frame proc near  ', 'push ebp ']"
entry,0040132D,0040132F,"['89', 'E5']","['mov ebp, esp ']"
entry,0040132F,00401330,['5D'],['pop ebp ']
entry,00401330,00401331,['C3'],"['retn ', '___gcc_deregister_frame endp ', 'None', 'None']"
entry,00401331,00401334,"['90', '90', '90']",['align 4 ']
gap,00401334,00401335,['55'],"['None', 'None', 'None', 'None', 'None', 'None', 'public _main ', '_main proc near  ', 'None', 'argc = dword ptr 8 ', 'argv = dword ptr 0Ch ', 'envp = dword ptr 10h ', 'None', 'push ebp ']"
entry,00401335,00401337,"['89', 'E5']","['mov ebp, esp ']"
entry,00401337,0040133A,"['83', 'E4', 'F0']","['and esp, 0FFFFFFF0h ']"
entry,0040133A,0040133D,"['83', 'EC', '20']","['sub esp, 20h ']"
entry,0040133D,00401342,"['E8', '9E', '06', '00', '00']",['call ___main ']
entry,00401342,00401346,"['8D', '44', '24', '14']","['lea eax, [esp+14h] ']"
entry,00401346,0040134A,"['89', '44', '24', '04']","['mov [esp+4], eax ']"
entry,0040134A,00401351,"['C7', '04', '24', '40', '30', '40', '00']","['mov dword ptr [esp], offset aD  ']"
entry,00401351,00401356,"['E8', 'FA', '08', '00', '00']",['call _scanf ']
entry,00401356,0040135E,"['C7', '44', '24', '1C', '01', '00', '00', '00']","['mov dword ptr [esp+1Ch], 1 ']"
entry,0040135E,00401363,"['E9', 'AD', '00', '00', '00']",['jmp loc_401410 ']
gap,00401363,00401368,"['A1', '0C', 'E1', '44', '00']","['None', 'None', 'loc_401363:  ', 'mov eax, ds:__imp___iob ']"
entry,00401368,0040136C,"['89', '44', '24', '08']","['mov [esp+8], eax  ']"
entry,0040136C,00401374,"['C7', '44', '24', '04', 'A5', '86', '01', '00']","['mov dword ptr [esp+4], 186A5h  ']"
entry,00401374,0040137B,"['C7', '04', '24', '20', '50', '43', '00']","['mov dword ptr [esp], offset _s  ']"
entry,0040137B,00401380,"['E8', 'D8', '08', '00', '00']",['call _fgets ']
entry,00401380,00401387,"['C7', '04', '24', '20', '50', '43', '00']","['mov dword ptr [esp], offset _s  ']"
entry,00401387,0040138C,"['E8', 'D4', '08', '00', '00']",['call _strlen ']
entry,0040138C,00401391,"['A3', 'C8', 'D6', '44', '00']","['mov ds:_n, eax ']"
entry,00401391,00401399,"['C7', '44', '24', '18', '00', '00', '00', '00']","['mov dword ptr [esp+18h], 0 ']"
entry,00401399,0040139B,"['EB', '45']",['jmp short loc_4013E0 ']
gap,0040139B,0040139F,"['8B', '44', '24', '18']","['None', 'None', 'loc_40139B:  ', 'mov eax, [esp+18h] ']"
entry,0040139F,004013A4,"['05', '20', '50', '43', '00']","['add eax, offset _s ']"
entry,004013A4,004013A6,"['8A', '00']","['mov al, [eax] ']"
entry,004013A6,004013A8,"['3C', '60']","['cmp al, 60h  ']"
entry,004013A8,004013AA,"['7E', '32']",['jle short loc_4013DC ']
entry,004013AA,004013AE,"['8B', '44', '24', '18']","['mov eax, [esp+18h] ']"
entry,004013AE,004013B3,"['05', '20', '50', '43', '00']","['add eax, offset _s ']"
entry,004013B3,004013B5,"['8A', '00']","['mov al, [eax] ']"
entry,004013B5,004013B7,"['3C', '7A']","['cmp al, 7Ah  ']"
entry,004013B7,004013B9,"['7F', '23']",['jg short loc_4013DC ']
entry,004013B9,004013BD,"['8B', '44', '24', '18']","['mov eax, [esp+18h] ']"
entry,004013BD,004013C2,"['05', '20', '50', '43', '00']","['add eax, offset _s ']"
entry,004013C2,004013C4,"['8A', '00']","['mov al, [eax] ']"
entry,004013C4,004013C7,"['0F', 'BE', 'C0']","['movsx eax, al ']"
entry,004013C7,004013CA,"['83', 'E8', '61']","['sub eax, 61h  ']"
entry,004013CA,004013D0,"['8A', '80', '20', 'B7', '41', '00']","['mov al, ds:__ZL1q[eax]  ']"
entry,004013D0,004013D4,"['8B', '54', '24', '18']","['mov edx, [esp+18h] ']"
entry,004013D4,004013DA,"['81', 'C2', '20', '50', '43', '00']","['add edx, offset _s ']"
entry,004013DA,004013DC,"['88', '02']","['mov [edx], al ']"
gap,004013DC,004013E0,"['FF', '44', '24', '18']","['None', 'loc_4013DC:  ', 'None', 'inc dword ptr [esp+18h] ']"
gap,004013E0,004013E5,"['A1', 'C8', 'D6', '44', '00']","['None', 'loc_4013E0:  ', 'mov eax, ds:_n ']"
entry,004013E5,004013E9,"['39', '44', '24', '18']","['cmp [esp+18h], eax ']"
entry,004013E9,004013EC,"['0F', '9C', 'C0']",['setl al ']
entry,004013EC,004013EE,"['84', 'C0']","['test al, al ']"
entry,004013EE,004013F0,"['75', 'AB']",['jnz short loc_40139B ']
entry,004013F0,004013F8,"['C7', '44', '24', '08', '20', '50', '43', '00']","['mov dword ptr [esp+8], offset _s ']"
entry,004013F8,004013FC,"['8B', '44', '24', '1C']","['mov eax, [esp+1Ch] ']"
entry,004013FC,00401400,"['89', '44', '24', '04']","['mov [esp+4], eax ']"
entry,00401400,00401407,"['C7', '04', '24', '45', '30', '40', '00']","['mov dword ptr [esp], offset aCaseDS  ']"
entry,00401407,0040140C,"['E8', '5C', '08', '00', '00']",['call _printf ']
entry,0040140C,00401410,"['FF', '44', '24', '1C']",['inc dword ptr [esp+1Ch] ']
gap,00401410,00401414,"['8B', '44', '24', '14']","['None', 'loc_401410:  ', 'mov eax, [esp+14h] ']"
entry,00401414,00401418,"['39', '44', '24', '1C']","['cmp [esp+1Ch], eax ']"
entry,00401418,0040141B,"['0F', '9E', 'C0']",['setle al ']
entry,0040141B,0040141D,"['84', 'C0']","['test al, al ']"
entry,0040141D,00401423,"['0F', '85', '40', 'FF', 'FF', 'FF']",['jnz loc_401363 ']
entry,00401423,00401428,"['B8', '00', '00', '00', '00']","['mov eax, 0 ']"
entry,00401428,00401429,['C9'],['leave ']
entry,00401429,0040142A,['C3'],"['retn ', '_main endp ', 'None', 'None']"
entry,0040142A,00401430,"['90', '90', '00', '00', '00', '00']",['align 10h ']
gap,00401430,00401433,"['83', 'EC', '1C']","['None', 'None', 'None', 'None', 'None', 'public ___dyn_tls_dtor@12 ', '___dyn_tls_dtor@12 proc near  ', 'None', 'var_1C = dword ptr -1Ch ', 'var_18 = dword ptr -18h ', 'var_14 = dword ptr -14h ', 'arg_0 = dword ptr 4 ', 'arg_4 = dword ptr 8 ', 'arg_8 = dword ptr 0Ch ', 'None', 'None', 'sub esp, 1Ch ']"
entry,00401433,00401437,"['8B', '44', '24', '24']","['mov eax, [esp+1Ch+arg_4] ']"
entry,00401437,00401439,"['85', 'C0']","['test eax, eax ']"
entry,00401439,0040143B,"['74', '15']",['jz short loc_401450 ']
entry,0040143B,0040143E,"['83', 'F8', '03']","['cmp eax, 3 ']"
entry,0040143E,00401440,"['74', '10']",['jz short loc_401450 ']
entry,00401440,00401445,"['B8', '01', '00', '00', '00']","['mov eax, 1 ']"
entry,00401445,00401448,"['83', 'C4', '1C']","['add esp, 1Ch ']"
entry,00401448,0040144B,"['C2', '0C', '00']","['retn 0Ch ', 'None']"
entry,0040144B,00401450,"['90', '8D', '74', '26', '00']",['align 10h ']
gap,00401450,00401454,"['8B', '54', '24', '28']","['None', 'loc_401450:  ', 'None', 'mov edx, [esp+1Ch+arg_8] ']"
entry,00401454,00401458,"['89', '44', '24', '04']","['mov [esp+1Ch+var_18], eax ']"
entry,00401458,0040145C,"['8B', '44', '24', '20']","['mov eax, [esp+1Ch+arg_0] ']"
entry,0040145C,00401460,"['89', '54', '24', '08']","['mov [esp+1Ch+var_14], edx ']"
entry,00401460,00401463,"['89', '04', '24']","['mov [esp+1Ch+var_1C], eax ']"
entry,00401463,00401468,"['E8', '18', '07', '00', '00']",['call ___mingw_TLScallback ']
entry,00401468,0040146D,"['B8', '01', '00', '00', '00']","['mov eax, 1 ']"
entry,0040146D,00401470,"['83', 'C4', '1C']","['add esp, 1Ch ']"
entry,00401470,00401473,"['C2', '0C', '00']","['retn 0Ch ', 'None', '___dyn_tls_dtor@12 endp ', 'None', 'None']"
entry,00401473,00401480,"['8D', 'B6', '00', '00', '00', '00', '8D', 'BC', '27', '00', '00', '00', '00']",['align 10h ']
gap,00401480,00401481,['56'],"['None', 'None', 'None', 'None', 'None', 'public ___dyn_tls_init@12 ', '___dyn_tls_init@12 proc near  ', 'None', 'None', 'var_1C = dword ptr -1Ch ', 'var_18 = dword ptr -18h ', 'var_14 = dword ptr -14h ', 'arg_0 = dword ptr 4 ', 'arg_4 = dword ptr 8 ', 'arg_8 = dword ptr 0Ch ', 'None', 'None', 'push esi ']"
entry,00401481,00401482,['53'],['push ebx ']
entry,00401482,00401485,"['83', 'EC', '14']","['sub esp, 14h ']"
entry,00401485,0040148C,"['83', '3D', '00', 'D7', '44', '00', '02']","['cmp ds:__CRT_MT, 2 ']"
entry,0040148C,00401490,"['8B', '44', '24', '24']","['mov eax, [esp+1Ch+arg_4] ']"
entry,00401490,00401492,"['74', '0A']",['jz short loc_40149C ']
entry,00401492,0040149C,"['C7', '05', '00', 'D7', '44', '00', '02', '00', '00', '00']","['mov ds:__CRT_MT, 2 ']"
gap,0040149C,0040149F,"['83', 'F8', '02']","['None', 'loc_40149C:  ', 'cmp eax, 2 ']"
entry,0040149F,004014A1,"['74', '12']",['jz short loc_4014B3 ']
entry,004014A1,004014A4,"['83', 'F8', '01']","['cmp eax, 1 ']"
entry,004014A4,004014A6,"['74', '42']",['jz short loc_4014E8 ']
gap,004014A6,004014A9,"['83', 'C4', '14']","['None', 'loc_4014A6:  ', 'None', 'add esp, 14h ']"
entry,004014A9,004014AE,"['B8', '01', '00', '00', '00']","['mov eax, 1 ']"
entry,004014AE,004014AF,['5B'],['pop ebx ']
entry,004014AF,004014B0,['5E'],['pop esi ']
entry,004014B0,004014B3,"['C2', '0C', '00']",['retn 0Ch ']
gap,004014B3,004014B8,"['BE', '14', 'F0', '44', '00']","['None', 'None', 'loc_4014B3:  ', 'mov esi, offset ___xd_z ']"
entry,004014B8,004014BE,"['81', 'EE', '14', 'F0', '44', '00']","['sub esi, offset ___xd_z ']"
entry,004014BE,004014C1,"['C1', 'FE', '02']","['sar esi, 2 ']"
entry,004014C1,004014C3,"['85', 'F6']","['test esi, esi ']"
entry,004014C3,004014C5,"['7E', 'E1']",['jle short loc_4014A6 ']
entry,004014C5,004014C7,"['31', 'DB']","['xor ebx, ebx ']"
gap,004014C7,004014CE,"['8B', '04', '9D', '14', 'F0', '44', '00']","['None', 'loc_4014C7:  ', 'mov eax, ds:___xd_z[ebx*4] ']"
entry,004014CE,004014D0,"['85', 'C0']","['test eax, eax ']"
entry,004014D0,004014D2,"['74', '02']",['jz short loc_4014D4 ']
entry,004014D2,004014D4,"['FF', 'D0']",['call eax  ']
gap,004014D4,004014D7,"['83', 'C3', '01']","['None', 'loc_4014D4:  ', 'add ebx, 1 ']"
entry,004014D7,004014D9,"['39', 'F3']","['cmp ebx, esi ']"
entry,004014D9,004014DB,"['75', 'EC']",['jnz short loc_4014C7 ']
entry,004014DB,004014DE,"['83', 'C4', '14']","['add esp, 14h ']"
entry,004014DE,004014E3,"['B8', '01', '00', '00', '00']","['mov eax, 1 ']"
entry,004014E3,004014E4,['5B'],['pop ebx ']
entry,004014E4,004014E5,['5E'],['pop esi ']
entry,004014E5,004014E8,"['C2', '0C', '00']",['retn 0Ch ']
gap,004014E8,004014EC,"['8B', '44', '24', '28']","['None', 'None', 'loc_4014E8:  ', 'mov eax, [esp+1Ch+arg_8] ']"
entry,004014EC,004014F4,"['C7', '44', '24', '04', '01', '00', '00', '00']","['mov [esp+1Ch+var_18], 1 ']"
entry,004014F4,004014F8,"['89', '44', '24', '08']","['mov [esp+1Ch+var_14], eax ']"
entry,004014F8,004014FC,"['8B', '44', '24', '20']","['mov eax, [esp+1Ch+arg_0] ']"
entry,004014FC,004014FF,"['89', '04', '24']","['mov [esp+1Ch+var_1C], eax ']"
entry,004014FF,00401504,"['E8', '7C', '06', '00', '00']",['call ___mingw_TLScallback ']
entry,00401504,00401506,"['EB', 'A0']","['jmp short loc_4014A6 ', 'None', '___dyn_tls_init@12 endp ', 'None', 'None']"
entry,00401506,00401510,"['8D', '76', '00', '8D', 'BC', '27', '00', '00', '00', '00']",['align 10h ']
gap,00401510,00401512,"['31', 'C0']","['None', 'None', 'None', 'None', 'public ___tlregdtor ', '___tlregdtor proc near ', 'None', 'xor eax, eax ']"
entry,00401512,00401513,['C3'],"['retn ', 'None', '___tlregdtor endp ', 'None', 'None']"
entry,00401513,00401520,"['90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90', '90']",['align 10h ']
gap,00401520,00401521,['9C'],"['None', 'None', 'None', 'None', 'public ___cpu_features_init ', '___cpu_features_init proc near  ', 'None', 'pushf ']"
entry,00401521,00401522,['9C'],['pushf ']
entry,00401522,00401523,['58'],['pop eax ']
entry,00401523,00401525,"['89', 'C2']","['mov edx, eax ']"
entry,00401525,0040152A,"['35', '00', '00', '20', '00']","['xor eax, 200000h ']"
entry,0040152A,0040152B,['50'],['push eax ']
entry,0040152B,0040152C,['9D'],['popf ']
entry,0040152C,0040152D,['9C'],['pushf ']
entry,0040152D,0040152E,['58'],['pop eax ']
entry,0040152E,0040152F,['9D'],['popf ']
entry,0040152F,00401531,"['31', 'D0']","['xor eax, edx ']"
entry,00401531,00401536,"['A9', '00', '00', '20', '00']","['test eax, 200000h ']"
entry,00401536,0040153C,"['0F', '84', 'A5', '00', '00', '00']",['jz locret_4015E1 ']
entry,0040153C,0040153D,['53'],['push ebx ']
entry,0040153D,0040153F,"['31', 'C0']","['xor eax, eax ']"
entry,0040153F,00401541,"['0F', 'A2']",['cpuid ']
entry,00401541,00401543,"['85', 'C0']","['test eax, eax ']"
entry,00401543,00401549,"['0F', '84', '97', '00', '00', '00']",['jz loc_4015E0 ']
entry,00401549,0040154E,"['B8', '01', '00', '00', '00']","['mov eax, 1 ']"
entry,0040154E,00401550,"['0F', 'A2']",['cpuid ']
entry,00401550,00401553,"['F6', 'C6', '01']","['test dh, 1 ']"
entry,00401553,00401555,"['74', '07']",['jz short loc_40155C ']
entry,00401555,0040155C,"['83', '0D', 'F4', 'D6', '44', '00', '01']","['or ds:___cpu_features, 1 ']"
gap,0040155C,0040155F,"['F6', 'C6', '80']","['None', 'loc_40155C:  ', 'test dh, 80h ']"
entry,0040155F,00401561,"['74', '07']",['jz short loc_401568 ']
entry,00401561,00401568,"['83', '0D', 'F4', 'D6', '44', '00', '02']","['or ds:___cpu_features, 2 ']"
gap,00401568,0040156E,"['F7', 'C2', '00', '00', '80', '00']","['None', 'loc_401568:  ', 'test edx, 800000h ']"
entry,0040156E,00401570,"['74', '07']",['jz short loc_401577 ']
entry,00401570,00401577,"['83', '0D', 'F4', 'D6', '44', '00', '04']","['or ds:___cpu_features, 4 ']"
gap,00401577,0040157D,"['F7', 'C2', '00', '00', '00', '01']","['None', 'loc_401577:  ', 'test edx, 1000000h ']"
entry,0040157D,0040157F,"['74', '07']",['jz short loc_401586 ']
