type,start_point,end_point,hex_code,d_code
gap,004012C0,004012C5,"['A1', 'E8', 'D1', '41', '00']","['None', 'None', 'None', 'None', 'None', 'public _atexit ', '_atexit proc near  ', 'None', 'None', 'mov eax, ds:__imp__atexit ']"
entry,004012C5,004012C7,"['FF', 'E0']","['jmp eax ', 'None', '_atexit endp ', 'None', 'None']"
entry,004012C7,004012D0,"['89', 'F6', '8D', 'BC', '27', '00', '00', '00', '00']",['align 10h ']
gap,004012D0,004012D5,"['A1', 'DC', 'D1', '41', '00']","['None', 'None', 'None', 'None', 'None', 'public __onexit ', '__onexit proc near ', 'None', 'mov eax, ds:__imp___onexit ']"
entry,004012D5,004012D7,"['FF', 'E0']","['jmp eax ', 'None', '__onexit endp ', 'None', 'None']"
entry,004012D7,004012E0,"['90', '90', '90', '90', '90', '90', '90', '90', '90']",['align 10h ']
gap,004012E0,004012E6,"['8B', '0D', '28', '30', '41', '00']","['None', 'None', 'None', 'None', 'public ___gcc_register_frame ', '___gcc_register_frame proc near  ', 'None', 'lpModuleName = dword ptr -1Ch ', 'lpProcName = dword ptr -18h ', 'None', 'mov ecx, ___JCR_END__ ']"
entry,004012E6,004012E8,"['85', 'C9']","['test ecx, ecx ']"
entry,004012E8,004012EA,"['74', '38']",['jz short locret_401322 ']
entry,004012EA,004012EB,['55'],['push ebp ']
entry,004012EB,004012ED,"['89', 'E5']","['mov ebp, esp ']"
entry,004012ED,004012F0,"['83', 'EC', '18']","['sub esp, 18h ']"
entry,004012F0,004012F7,"['C7', '04', '24', '00', '40', '41', '00']","['mov [esp+1Ch+lpModuleName], offset ModuleName  ']"
entry,004012F7,004012FC,"['E8', 'A0', 'CE', '00', '00']",['call _GetModuleHandleA@4  ']
entry,004012FC,004012FD,['52'],['push edx ']
entry,004012FD,004012FF,"['85', 'C0']","['test eax, eax ']"
entry,004012FF,00401301,"['74', '23']",['jz short loc_401324 ']
entry,00401301,00401309,"['C7', '44', '24', '04', '0E', '40', '41', '00']","['mov [esp+1Ch+lpProcName], offset ProcName  ']"
entry,00401309,0040130C,"['89', '04', '24']","['mov [esp+1Ch+lpModuleName], eax  ']"
entry,0040130C,00401311,"['E8', '93', 'CE', '00', '00']",['call _GetProcAddress@8  ']
entry,00401311,00401314,"['83', 'EC', '08']","['sub esp, 8 ']"
gap,00401314,00401316,"['85', 'C0']","['None', 'loc_401314:  ', 'test eax, eax ']"
entry,00401316,00401318,"['74', '09']",['jz short locret_401321 ']
entry,00401318,0040131F,"['C7', '04', '24', '28', '30', '41', '00']","['mov [esp+1Ch+lpModuleName], offset ___JCR_END__ ']"
entry,0040131F,00401321,"['FF', 'D0']",['call eax ']
gap,00401321,00401322,['C9'],"['None', 'locret_401321:  ', 'leave ']"
gap,00401322,00401323,['C3'],"['None', 'locret_401322:  ', 'retn ', 'None']"
entry,00401323,00401324,['90'],['align 4 ']
gap,00401324,00401329,"['B8', '00', '00', '00', '00']","['None', 'loc_401324:  ', 'mov eax, 0 ']"
entry,00401329,0040132B,"['EB', 'E9']","['jmp short loc_401314 ', '___gcc_register_frame endp ', 'None', 'None']"
entry,0040132B,0040132C,['90'],['align 4 ']
gap,0040132C,0040132D,['55'],"['None', 'None', 'None', 'None', 'None', 'None', 'public ___gcc_deregister_frame ', '___gcc_deregister_frame proc near  ', 'push ebp ']"
entry,0040132D,0040132F,"['89', 'E5']","['mov ebp, esp ']"
entry,0040132F,00401330,['5D'],['pop ebp ']
entry,00401330,00401331,['C3'],"['retn ', '___gcc_deregister_frame endp ', 'None', 'None']"
entry,00401331,00401334,"['90', '90', '90']",['align 4 ']
gap,00401334,00401338,"['8D', '4C', '24', '04']","['None', 'None', 'None', 'None', 'None', 'None', 'public _main ', '_main proc near  ', 'None', 'lpuexcpt = dword ptr -98h ', 'var_94 = dword ptr -94h ', 'var_8E = byte ptr -8Eh ', 'var_8D = byte ptr -8Dh ', 'fctx = SjLj_Function_Context ptr -8Ch ', 'var_58 = byte ptr -58h ', 'var_40 = dword ptr -40h ', 'var_3C = dword ptr -3Ch ', 'var_38 = dword ptr -38h ', 'var_34 = dword ptr -34h ', 'var_30 = dword ptr -30h ', 'var_2C = dword ptr -2Ch ', 'var_28 = dword ptr -28h ', 'var_24 = dword ptr -24h ', 'var_20 = dword ptr -20h ', 'var_1C = dword ptr -1Ch ', 'var_18 = byte ptr -18h ', 'argc = dword ptr 8 ', 'argv = dword ptr 0Ch ', 'envp = dword ptr 10h ', 'None', 'lea ecx, [esp+4] ']"
entry,00401338,0040133B,"['83', 'E4', 'F0']","['and esp, 0FFFFFFF0h ']"
entry,0040133B,0040133E,"['FF', '71', 'FC']",['push dword ptr [ecx-4] ']
entry,0040133E,0040133F,['55'],['push ebp ']
entry,0040133F,00401341,"['89', 'E5']","['mov ebp, esp ']"
entry,00401341,00401342,['57'],['push edi ']
entry,00401342,00401343,['56'],['push esi ']
entry,00401343,00401344,['53'],['push ebx ']
entry,00401344,00401345,['51'],['push ecx ']
entry,00401345,0040134B,"['81', 'EC', '98', '00', '00', '00']","['sub esp, 98h ']"
entry,0040134B,00401352,"['C7', '45', '8C', 'E4', '19', '40', '00']","['mov [ebp+fctx.personality], offset ___gxx_personality_sj0 ']"
entry,00401352,00401359,"['C7', '45', '90', '24', '22', '41', '00']","['mov [ebp+fctx.lsda], offset dword_412224 ']"
entry,00401359,0040135C,"['8D', '45', '94']","['lea eax, [ebp+fctx.jbuf] ']"
entry,0040135C,0040135F,"['8D', '55', 'E8']","['lea edx, [ebp+var_18] ']"
entry,0040135F,00401361,"['89', '10']","['mov [eax], edx ']"
entry,00401361,00401366,"['BA', '05', '16', '40', '00']","['mov edx, offset loc_401605 ']"
entry,00401366,00401369,"['89', '50', '04']","['mov [eax+4], edx ']"
entry,00401369,0040136C,"['89', '60', '08']","['mov [eax+8], esp ']"
entry,0040136C,00401372,"['8D', '85', '74', 'FF', 'FF', 'FF']","['lea eax, [ebp+fctx] ']"
entry,00401372,00401375,"['89', '04', '24']","['mov [esp], eax  ']"
entry,00401375,0040137A,"['E8', '8E', 'BF', '00', '00']",['call __Unwind_SjLj_Register ']
entry,0040137A,0040137F,"['E8', 'F1', 'B9', '00', '00']",['call ___main ']
entry,0040137F,00401382,"['8D', '45', 'C4']","['lea eax, [ebp+var_3C] ']"
entry,00401382,00401386,"['89', '44', '24', '04']","['mov [esp+4], eax ']"
entry,00401386,0040138D,"['C7', '04', '24', '24', '40', '41', '00']","['mov dword ptr [esp], offset aD  ']"
entry,0040138D,00401392,"['E8', '6A', 'CD', '00', '00']",['call _scanf ']
entry,00401392,00401399,"['C7', '45', 'E4', '01', '00', '00', '00']","['mov [ebp+var_1C], 1 ']"
entry,00401399,0040139E,"['E9', '0F', '02', '00', '00']",['jmp loc_4015AD ']
gap,0040139E,004013A6,"['C7', '44', '24', '08', '0C', '80', '41', '00']","['None', 'None', 'loc_40139E:  ', 'mov dword ptr [esp+8], offset _b ']"
entry,004013A6,004013AE,"['C7', '44', '24', '04', '08', '80', '41', '00']","['mov dword ptr [esp+4], offset _a ']"
entry,004013AE,004013B5,"['C7', '04', '24', '29', '40', '41', '00']","['mov dword ptr [esp], offset aDD  ']"
entry,004013B5,004013BA,"['E8', '42', 'CD', '00', '00']",['call _scanf ']
entry,004013BA,004013C1,"['C7', '45', 'D8', '00', '00', '00', '00']","['mov [ebp+var_28], 0 ']"
entry,004013C1,004013C6,"['A1', '08', '80', '41', '00']","['mov eax, ds:_a ']"
entry,004013C6,004013C9,"['89', '45', 'C0']","['mov [ebp+var_40], eax ']"
entry,004013C9,004013CB,"['EB', '20']",['jmp short loc_4013EB ']
gap,004013CB,004013CE,"['FF', '45', 'D8']","['None', 'None', 'loc_4013CB:  ', 'inc [ebp+var_28] ']"
entry,004013CE,004013D1,"['8B', '4D', 'C0']","['mov ecx, [ebp+var_40] ']"
entry,004013D1,004013D6,"['BA', '67', '66', '66', '66']","['mov edx, 66666667h ']"
entry,004013D6,004013D8,"['89', 'C8']","['mov eax, ecx ']"
entry,004013D8,004013DA,"['F7', 'EA']",['imul edx ']
entry,004013DA,004013DD,"['C1', 'FA', '02']","['sar edx, 2 ']"
entry,004013DD,004013DF,"['89', 'C8']","['mov eax, ecx ']"
entry,004013DF,004013E2,"['C1', 'F8', '1F']","['sar eax, 1Fh ']"
entry,004013E2,004013E4,"['89', 'D1']","['mov ecx, edx ']"
entry,004013E4,004013E6,"['29', 'C1']","['sub ecx, eax ']"
entry,004013E6,004013E8,"['89', 'C8']","['mov eax, ecx ']"
entry,004013E8,004013EB,"['89', '45', 'C0']","['mov [ebp+var_40], eax ']"
gap,004013EB,004013EE,"['8B', '45', 'C0']","['None', 'loc_4013EB:  ', 'mov eax, [ebp+var_40] ']"
entry,004013EE,004013F0,"['85', 'C0']","['test eax, eax ']"
entry,004013F0,004013F3,"['0F', '9F', 'C0']",['setnle al ']
entry,004013F3,004013F5,"['84', 'C0']","['test al, al ']"
entry,004013F5,004013F7,"['75', 'D4']",['jnz short loc_4013CB ']
entry,004013F7,004013FE,"['C7', '45', 'D4', '01', '00', '00', '00']","['mov [ebp+var_2C], 1 ']"
entry,004013FE,00401405,"['C7', '45', 'DC', '01', '00', '00', '00']","['mov [ebp+var_24], 1 ']"
entry,00401405,00401407,"['EB', '12']",['jmp short loc_401419 ']
gap,00401407,0040140A,"['8B', '55', 'D4']","['None', 'None', 'loc_401407:  ', 'mov edx, [ebp+var_2C] ']"
entry,0040140A,0040140C,"['89', 'D0']","['mov eax, edx ']"
entry,0040140C,0040140F,"['C1', 'E0', '02']","['shl eax, 2 ']"
entry,0040140F,00401411,"['01', 'D0']","['add eax, edx ']"
entry,00401411,00401413,"['D1', 'E0']","['shl eax, 1 ']"
entry,00401413,00401416,"['89', '45', 'D4']","['mov [ebp+var_2C], eax ']"
entry,00401416,00401419,"['FF', '45', 'DC']",['inc [ebp+var_24] ']
gap,00401419,0040141C,"['8B', '45', 'DC']","['None', 'loc_401419:  ', 'mov eax, [ebp+var_24] ']"
entry,0040141C,0040141F,"['3B', '45', 'D8']","['cmp eax, [ebp+var_28] ']"
entry,0040141F,00401422,"['0F', '9C', 'C0']",['setl al ']
entry,00401422,00401424,"['84', 'C0']","['test al, al ']"
entry,00401424,00401426,"['75', 'E1']",['jnz short loc_401407 ']
entry,00401426,0040142D,"['C7', '45', 'D0', '00', '00', '00', '00']","['mov [ebp+var_30], 0 ']"
entry,0040142D,00401432,"['A1', '08', '80', '41', '00']","['mov eax, ds:_a ']"
entry,00401432,00401435,"['89', '45', 'E0']","['mov [ebp+var_20], eax ']"
entry,00401435,0040143A,"['E9', '43', '01', '00', '00']",['jmp loc_40157D ']
gap,0040143A,0040143D,"['8B', '45', 'E0']","['None', 'None', 'loc_40143A:  ', 'mov eax, [ebp+var_20] ']"
entry,0040143D,00401440,"['89', '45', 'C0']","['mov [ebp+var_40], eax ']"
entry,00401440,00401443,"['8D', '45', 'A8']","['lea eax, [ebp+var_58] ']"
entry,00401443,0040144D,"['C7', '85', '78', 'FF', 'FF', 'FF', '01', '00', '00', '00']","['mov [ebp+fctx.call_site], 1 ']"
entry,0040144D,0040144F,"['89', 'C1']","['mov ecx, eax ']"
entry,0040144F,00401454,"['E8', '00', '01', '01', '00']",['call __ZNSt3setIiSt4lessIiESaIiEEC1Ev  ']
entry,00401454,0040145B,"['C7', '45', 'DC', '00', '00', '00', '00']","['mov [ebp+var_24], 0 ']"
entry,0040145B,00401460,"['E9', 'F5', '00', '00', '00']",['jmp loc_401555 ']
gap,00401460,00401463,"['8B', '4D', 'C0']","['None', 'None', 'loc_401460:  ', 'mov ecx, [ebp+var_40] ']"
entry,00401463,00401468,"['BA', '67', '66', '66', '66']","['mov edx, 66666667h ']"
entry,00401468,0040146A,"['89', 'C8']","['mov eax, ecx ']"
entry,0040146A,0040146C,"['F7', 'EA']",['imul edx ']
entry,0040146C,0040146F,"['C1', 'FA', '02']","['sar edx, 2 ']"
entry,0040146F,00401471,"['89', 'C8']","['mov eax, ecx ']"
entry,00401471,00401474,"['C1', 'F8', '1F']","['sar eax, 1Fh ']"
entry,00401474,00401476,"['89', 'D3']","['mov ebx, edx ']"
entry,00401476,00401478,"['29', 'C3']","['sub ebx, eax ']"
entry,00401478,0040147B,"['8B', '4D', 'C0']","['mov ecx, [ebp+var_40] ']"
entry,0040147B,00401480,"['BA', '67', '66', '66', '66']","['mov edx, 66666667h ']"
entry,00401480,00401482,"['89', 'C8']","['mov eax, ecx ']"
entry,00401482,00401484,"['F7', 'EA']",['imul edx ']
entry,00401484,00401487,"['C1', 'FA', '02']","['sar edx, 2 ']"
entry,00401487,00401489,"['89', 'C8']","['mov eax, ecx ']"
entry,00401489,0040148C,"['C1', 'F8', '1F']","['sar eax, 1Fh ']"
entry,0040148C,0040148E,"['29', 'C2']","['sub edx, eax ']"
entry,0040148E,00401490,"['89', 'D0']","['mov eax, edx ']"
entry,00401490,00401493,"['C1', 'E0', '02']","['shl eax, 2 ']"
entry,00401493,00401495,"['01', 'D0']","['add eax, edx ']"
entry,00401495,00401497,"['D1', 'E0']","['shl eax, 1 ']"
entry,00401497,00401499,"['89', 'CA']","['mov edx, ecx ']"
entry,00401499,0040149B,"['29', 'C2']","['sub edx, eax ']"
entry,0040149B,0040149D,"['89', 'D0']","['mov eax, edx ']"
entry,0040149D,004014A1,"['0F', 'AF', '45', 'D4']","['imul eax, [ebp+var_2C] ']"
entry,004014A1,004014A3,"['01', 'D8']","['add eax, ebx ']"
entry,004014A3,004014A6,"['89', '45', 'C0']","['mov [ebp+var_40], eax ']"
entry,004014A6,004014AD,"['C6', '85', '73', 'FF', 'FF', 'FF', '00']","['mov [ebp+var_8D], 0 ']"
entry,004014AD,004014B4,"['C6', '85', '72', 'FF', 'FF', 'FF', '00']","['mov [ebp+var_8E], 0 ']"
entry,004014B4,004014B7,"['8B', '45', 'C0']","['mov eax, [ebp+var_40] ']"
entry,004014B7,004014BA,"['39', '45', 'E0']","['cmp [ebp+var_20], eax ']"
entry,004014BA,004014BC,"['7D', '62']",['jge short loc_40151E ']
entry,004014BC,004014BF,"['8B', '55', 'C0']","['mov edx, [ebp+var_40] ']"
entry,004014BF,004014C4,"['A1', '0C', '80', '41', '00']","['mov eax, ds:_b ']"
entry,004014C4,004014C6,"['39', 'C2']","['cmp edx, eax ']"
entry,004014C6,004014C8,"['7F', '56']",['jg short loc_40151E ']
entry,004014C8,004014CB,"['8D', '45', 'A8']","['lea eax, [ebp+var_58] ']"
entry,004014CB,004014D5,"['C7', '85', '78', 'FF', 'FF', 'FF', '02', '00', '00', '00']","['mov [ebp+fctx.call_site], 2 ']"
entry,004014D5,004014D7,"['89', 'C1']","['mov ecx, eax ']"
entry,004014D7,004014DC,"['E8', '70', 'DA', '00', '00']",['call __ZNKSt3setIiSt4lessIiESaIiEE3endEv  ']
entry,004014DC,004014DF,"['89', '45', 'C8']","['mov [ebp+var_38], eax ']"
entry,004014DF,004014E6,"['C6', '85', '73', 'FF', 'FF', 'FF', '01']","['mov [ebp+var_8D], 1 ']"
entry,004014E6,004014E9,"['8D', '45', 'A8']","['lea eax, [ebp+var_58] ']"
entry,004014E9,004014EC,"['8D', '55', 'C0']","['lea edx, [ebp+var_40] ']"
entry,004014EC,004014EF,"['89', '14', '24']","['mov [esp], edx ']"
entry,004014EF,004014F1,"['89', 'C1']","['mov ecx, eax ']"
entry,004014F1,004014F6,"['E8', '5A', 'FF', '00', '00']",['call __ZNSt3setIiSt4lessIiESaIiEE4findERKi  ']
entry,004014F6,004014F9,"['83', 'EC', '04']","['sub esp, 4 ']"
entry,004014F9,004014FC,"['89', '45', 'CC']","['mov [ebp+var_34], eax ']"
entry,004014FC,00401503,"['C6', '85', '72', 'FF', 'FF', 'FF', '01']","['mov [ebp+var_8E], 1 ']"
entry,00401503,00401506,"['8D', '45', 'CC']","['lea eax, [ebp+var_34] ']"
entry,00401506,00401509,"['8D', '55', 'C8']","['lea edx, [ebp+var_38] ']"
entry,00401509,0040150C,"['89', '14', '24']","['mov [esp], edx ']"
entry,0040150C,0040150E,"['89', 'C1']","['mov ecx, eax ']"
entry,0040150E,00401513,"['E8', '1D', 'DA', '00', '00']",['call __ZNKSt23_Rb_tree_const_iteratorIiEeqERKS0_  ']
entry,00401513,00401516,"['83', 'EC', '04']","['sub esp, 4 ']"
entry,00401516,00401518,"['84', 'C0']","['test al, al ']"
entry,00401518,0040151A,"['74', '04']",['jz short loc_40151E ']
entry,0040151A,0040151C,"['B0', '01']","['mov al, 1 ']"
entry,0040151C,0040151E,"['EB', '02']",['jmp short loc_401520 ']
gap,0040151E,00401520,"['B0', '00']","['None', 'None', 'loc_40151E:  ', 'None', 'mov al, 0 ']"
gap,00401520,00401527,"['80', 'BD', '72', 'FF', 'FF', 'FF', '00']","['None', 'loc_401520:  ', 'cmp [ebp+var_8E], 0 ']"
entry,00401527,0040152E,"['80', 'BD', '73', 'FF', 'FF', 'FF', '00']","['cmp [ebp+var_8D], 0 ']"
entry,0040152E,00401530,"['84', 'C0']","['test al, al ']"
entry,00401530,00401532,"['74', '20']",['jz short loc_401552 ']
entry,00401532,00401535,"['8D', '45', 'A8']","['lea eax, [ebp+var_58] ']"
entry,00401535,00401538,"['8D', '55', 'C0']","['lea edx, [ebp+var_40] ']"
entry,00401538,0040153B,"['89', '14', '24']","['mov [esp], edx ']"
entry,0040153B,00401545,"['C7', '85', '78', 'FF', 'FF', 'FF', '03', '00', '00', '00']","['mov [ebp+fctx.call_site], 3 ']"
entry,00401545,00401547,"['89', 'C1']","['mov ecx, eax ']"
entry,00401547,0040154C,"['E8', '40', 'FF', '00', '00']",['call __ZNSt3setIiSt4lessIiESaIiEE6insertERKi  ']
entry,0040154C,0040154F,"['83', 'EC', '04']","['sub esp, 4 ']"
entry,0040154F,00401552,"['FF', '45', 'D0']",['inc [ebp+var_30] ']
gap,00401552,00401555,"['FF', '45', 'DC']","['None', 'loc_401552:  ', 'inc [ebp+var_24] ']"
gap,00401555,00401558,"['8B', '45', 'DC']","['None', 'loc_401555:  ', 'mov eax, [ebp+var_24] ']"
entry,00401558,0040155B,"['3B', '45', 'D8']","['cmp eax, [ebp+var_28] ']"
